low_devices,low_hours,medium_devices,medium_hours,high_devices,high_hours,daily_kwh
3,7.942504487015508,2,1.009390671811436,0,5.535735636313018,0.809
4,1.8235235946996453,4,5.4527075375258764,1,7.532659368663992,3.575
4,6.533558668212094,1,7.232618892945385,0,17.65126109679089,0.015
3,5.327402400051909,0,10.659991503847404,1,11.34893707295955,3.012
1,2.0070601996479067,4,7.842654602103189,1,2.8474314308592676,2.777
4,3.4830747756326925,1,1.337998976155495,2,13.358135957083041,9.082
2,1.5412417127053115,4,11.444735137964603,2,14.876219802256202,12.3
8,5.920645038250689,4,2.0224221309907695,2,1.3698419873358372,2.555
7,4.899047744825399,3,6.7854595100016635,2,6.8159479075472325,5.928
7,5.242625383895757,1,1.1074945456142937,2,18.94475116062739,11.762
3,2.6304019262232337,0,5.959423508793698,1,3.2232896448104347,1.129
5,7.785800787963307,2,9.908697442762818,0,18.276535183848303,1.018
1,3.7073914602207036,3,10.885775125322724,1,5.076114816048802,4.249
4,6.90058447914083,2,7.452144168220894,2,9.562215936913576,6.375
7,2.551264317674056,4,5.176194174555405,0,9.289163317748836,2.463
4,4.471842266849187,2,11.857253901796225,2,7.862133505016317,6.527
2,7.182231794300263,1,7.171536089033741,1,15.01102222573214,5.341
1,4.033236431630278,4,7.021155288497209,0,2.4276131442957563,2.267
3,7.228073186999785,1,5.345624509635755,2,17.506147941167267,11.318
2,6.077174028784903,3,6.484869095929119,0,14.995294990963187,1.897
3,3.6958754964345557,2,1.0390389105124844,0,15.108804014988333,0.324
8,6.503178950145599,0,3.9668870449079274,0,17.85973096175567,0.533
4,7.927109518984689,4,1.0804153752043484,2,7.06011767428677,5.49
5,4.11034616958079,0,8.250248737837023,1,11.114675589427303,4.188
9,4.453045232612897,2,8.060108725663083,0,5.162530284937889,0.702
3,3.7522392211132027,0,4.079225838220878,0,6.239636685551023,1.076
1,6.20794203565768,4,6.347811572990135,1,8.308193984606934,4.141
4,3.3942066022322215,1,2.295879343744527,1,3.1043320388409867,0.64
2,6.285824525137921,3,3.4309797327599867,2,12.522927242080499,9.079
4,2.329173903581074,3,8.935032200714286,1,8.660717631379539,4.415
2,3.8560991689878814,4,11.799888249896096,2,9.730653807916116,8.977
6,7.836624460470995,3,5.941032452311692,0,16.80499493001856,2.253
3,1.4529293778789583,1,2.5872714250280735,2,21.310327772349048,13.919
8,2.13820285882589,4,3.5305980452158674,2,2.7610787618626738,2.286
6,3.777193798839178,2,6.885321340456623,0,15.450744255075712,1.271
2,7.929461996945099,0,4.067579338903453,0,22.2414834095332,0.211
1,7.902503092371981,1,3.7978401131740176,1,19.54366144047645,6.683
3,4.356755115301185,0,6.295743230932065,1,8.32905934354908,3.117
4,1.0455080277989086,0,6.817833631850277,0,10.602335604086788,0.165
1,3.738597548984381,4,1.713973658361368,0,9.92771330308729,1.28
3,5.326634362154933,0,1.7416625282404985,0,11.68864639375086,0.0
6,3.5698103713837472,2,9.564349056265936,1,8.489869320311424,5.236
9,3.1788246350469427,2,7.491834115939786,2,8.644715617185277,7.071
4,7.0748274771414765,1,4.31698414617752,1,11.44375131918386,4.885
6,1.6204536372516483,0,5.251391166643661,0,2.971332149080531,0.326
7,7.540629757482946,2,3.646037330360457,2,7.302567962885174,6.361
9,5.85962315176196,1,2.900301106131637,2,20.61054135374542,13.231
5,5.271363821540411,4,5.4762847209922825,1,11.150455932657175,4.862
3,4.349057866286136,0,7.173262184087563,0,14.710266136412201,0.772
1,7.687881858553206,2,10.974933651060931,1,19.155649779682705,7.355
9,5.4373225893367865,2,8.076013931913256,0,10.356890638131821,2.917
3,3.5287478620152326,0,6.705109183638362,2,18.919190883698906,11.475
6,4.434087157231561,2,7.82455812184887,0,2.612521703275363,1.264
5,3.7538950344529693,1,9.073301002066126,2,22.18958746864247,13.726
4,1.2870328208634771,2,10.122492422148225,1,13.442919992538792,6.56
5,1.2847041285908043,2,9.88070887791789,2,16.64969740778991,11.695
4,5.068979123727417,2,2.197697776342823,0,11.559987878835036,0.638
3,6.971723624510182,1,9.060645696008338,0,15.14804025070707,1.872
6,4.913076248177893,3,4.986517059946317,2,15.754211828528526,11.444
9,6.884204357529016,4,1.3254112899976127,2,9.347679620039852,6.604
5,6.9408154881805295,3,2.861374901534404,1,17.23539221924308,6.53
9,1.5238997502998357,3,6.226618981725707,0,10.69867787761657,1.365
3,3.531314388972827,2,9.321322340099082,0,9.485030587133263,1.127
6,5.262203281834893,2,9.997772040680433,1,6.741267770402245,4.704
6,7.928061927883004,1,6.32580672131202,0,11.765877284957265,1.575
4,2.1830094249855216,1,6.071108337235833,0,14.955659215322752,1.596
9,4.189943990942083,4,6.035572863922038,0,1.3750357410896108,2.353
2,5.026087303895533,2,2.6388103425099168,1,7.038134130913701,2.005
5,6.982717091752112,1,1.8634166691359706,1,17.555107036770547,5.411
6,2.347632102738586,1,8.803430466912644,0,2.4123514122457985,0.479
6,7.399619634409138,3,6.398879743979731,1,11.306095594306157,5.064
4,2.061925512560643,0,9.382402064386087,0,16.656067709853264,0.298
1,7.139328472254247,4,5.191683614641226,0,14.568233100297746,1.507
3,6.413264868928537,1,8.762105299993147,0,3.734769406593848,1.151
2,4.5672132217722865,3,3.00957828398076,2,3.8340832776206843,3.212
6,7.671364505411487,1,8.20619867786177,2,11.68521504192583,8.436
8,1.784795538367373,3,5.191777440778645,1,18.814885748035508,7.228
8,2.3566296972754106,4,3.1624524634015625,0,23.75964520047102,1.196
9,4.2922667788218565,2,5.784881628040008,1,7.784135571766305,3.988
8,7.302837229955471,1,4.377906543916753,1,5.293968841612478,2.941
7,3.3820174449373717,4,6.6565903113835825,2,20.59718872843519,14.171
1,1.5263499339122948,4,9.311349148122604,2,10.233437866986758,9.192
7,5.962697626339934,3,7.262816389423573,1,19.455263979605704,8.715
2,7.323777603523671,2,11.402217819202926,0,17.71944282252386,2.208
1,5.022922427436415,3,5.571159938808564,0,3.7085718223622255,1.933
6,1.080447287434763,4,9.396735996366045,0,18.021218923543053,2.46
3,4.964797863323279,3,9.580813291856197,1,12.325087886051943,5.977
5,2.9996106870801795,0,3.0361960347062977,0,23.35383070098842,0.397
7,3.481231342071206,0,9.170983596350649,2,2.7936051587696165,1.115
3,6.075946560375538,4,10.380858450732424,1,4.997421954387062,5.766
1,6.966300735398097,4,3.1736723952994463,1,23.334514138467863,7.986
3,5.275469492545631,3,4.5041940793858855,0,18.76537760883456,1.17
2,5.586272695738073,1,7.370407084310613,1,4.220011102117077,2.223
6,2.137354073638324,3,1.7083224111286004,1,7.191288123948807,2.266
5,4.149270991916654,4,8.165087076545557,0,19.75439875041694,2.812
4,1.8027686966506913,1,8.856898091040335,2,6.008540226627409,3.505
1,3.6332725334016627,1,9.176060848089135,0,11.494637766696016,0.057
9,2.4421539977712547,0,7.00304460129696,2,9.993972720357789,6.166
2,7.932784572643754,1,3.778814066619521,2,11.84533691429963,6.966
8,7.945060046610337,0,7.748661509892638,2,11.654901901073561,7.275
4,1.6307988452465076,0,11.359008769455215,1,15.675298540500156,5.084
2,5.477874648565927,4,5.484381984688511,0,16.519499175479822,1.346
7,7.670086642506586,0,4.072919555648358,1,17.825089151177373,5.41
9,2.0915564740796277,3,9.595890642728824,0,18.52983084002708,2.664
6,2.1419791335951808,0,4.669089760614458,2,22.04824757656092,13.071
9,2.7977341606395663,3,6.842678225654084,2,22.66147727082247,16.064
2,5.433459361021395,4,10.832789713416606,1,14.523708167010184,8.516
8,4.322537104472635,2,11.242739002216846,1,10.081342994595484,5.626
6,1.8426632526558733,1,2.3101844776765885,0,22.501821267804335,0.0
5,3.982253139176932,3,6.685573868169362,0,22.097798722142365,1.402
8,4.925229545116354,0,8.246554463364749,2,9.456859018336122,5.984
7,1.937110783789216,0,10.017123950188722,0,9.7552490991292,0.441
2,6.8847705603230756,2,9.656556512606166,1,16.09881905939968,6.751
5,3.6026069840210155,2,7.798245065496636,0,14.235141310205304,1.421
7,6.016969351836111,2,9.861307980962287,2,23.795027567797163,17.003
4,5.925332958151815,3,4.522845309642811,0,22.25824504031399,1.572
5,7.728642927245322,1,3.7027560173314322,2,1.209166146955643,0.605
4,1.5442181072906822,3,3.880355845492556,1,22.92640969072619,7.385
5,1.25103678918261,1,2.637759228861434,2,17.086133471713158,10.163
7,6.260651186638776,0,2.9922325446841374,0,2.0348496632586697,0.0
2,1.9485742174638725,2,6.433107175857191,2,4.510755211301911,3.425
9,5.935571415847347,2,9.15596944843294,2,17.021946909298673,12.255
7,6.0798429424032205,0,8.612337646684246,0,19.895416801289997,0.069
3,3.34204382379004,0,11.643591126522756,2,9.205403621546969,6.524
9,2.252732719945007,1,8.30064652803621,2,23.78752957740573,15.475
4,4.680521904748825,0,10.782190242791511,0,8.586040076772225,0.644
9,2.7333217934266107,2,4.001112234057278,1,23.499717659446638,8.267
5,6.901304056701925,1,8.819631903418966,1,12.678877579599986,5.083
8,2.7715908225499883,0,9.905371870064833,1,22.857464396247288,8.123
8,3.512148016262702,0,11.522463088274987,1,23.85544058997032,7.417
8,3.332282088472188,2,11.39651398612769,1,19.504265781422063,8.034
8,7.223606083288059,3,5.680848092809716,0,10.510887650707774,2.563
5,2.351771481963098,2,3.4199686793759643,0,22.176401842081635,1.182
5,7.84889376026056,2,8.682336705350362,0,10.5853215827284,2.34
3,1.9013308057318152,0,3.9182414314319356,2,22.143812952564822,13.36
1,4.274433854902243,1,8.499012807606476,0,21.970814581555285,1.038
4,3.4438348910097636,2,9.448895477478908,2,9.952975083545347,8.134
4,1.2485235810304265,0,11.459251376520225,0,7.3336406739237265,0.0
9,2.403630130450161,4,8.822356257704204,2,13.335096299347803,11.006
1,2.11622068450737,2,6.566812883133812,2,2.959923998740731,1.776
3,1.6676166552861926,1,5.663038462363955,1,22.048237008900077,7.527
8,1.0060010348175124,4,11.779101506022249,0,10.35105422271635,3.947
4,7.964649902853593,0,6.14094553080811,2,17.644625466134574,9.657
1,1.293551125525714,4,1.6937585079054402,2,22.677498387076483,14.033
6,3.3463540462043406,2,2.2586274817162497,1,20.187262937486288,7.886
9,1.9624534817102262,3,1.1938200300268538,1,11.250936438396577,3.872
5,5.997240285296792,4,1.1443433811779684,0,8.263063819117216,1.132
7,5.775282163069447,4,5.836276856076497,1,23.62276156419754,9.999
4,3.0496899857334907,4,8.62918701567517,2,22.269009999587663,15.738
6,7.4359492119629,0,1.653862971200081,1,10.238441942596307,3.022
5,6.289253994512587,0,2.807042224924831,0,22.020210578524992,1.197
1,5.022964420073027,0,7.167072176605847,2,18.680772244277872,10.723
3,4.143913961254437,3,10.797044249086788,1,15.31930527508987,7.159
9,4.85235548433359,4,9.647434647084,2,7.501080013418926,7.916
2,6.596901640394302,3,3.5031823335185246,1,4.839942131202247,2.562
9,3.7990652412561587,3,3.302829275646368,0,16.644079080822426,0.704
7,3.4472121268300064,0,3.46816167323204,2,19.30291703768288,11.392
4,3.475245514544597,0,11.939982812996645,0,11.174674855494883,0.652
7,7.48544551457109,4,9.9718313385304,1,18.139582382633137,8.971
9,5.699308721706132,3,6.097439021246379,2,20.11422914063878,14.115
2,3.1452041194531546,4,9.42452585632689,1,8.032452932581073,4.505
9,4.839772944498321,4,9.666165070040464,0,16.142213120261808,3.172
4,7.0187601707811265,1,2.7112193681975745,2,4.9650372231812225,4.38
3,5.700734703382402,2,2.6394643009272825,2,8.960956421646522,6.064
2,1.95952109879831,1,6.6213197183956485,1,2.3073648656763996,1.854
6,7.452584295524563,2,5.957571174657074,1,9.553653783223648,4.249
8,1.5727632896210189,4,8.354683514935136,1,1.3238695666122062,3.509
2,3.468316198082962,3,3.6702595846104926,2,2.960744060987679,3.756
2,6.091474619531716,1,6.271666125432636,1,7.6097380508780725,3.416
5,1.389663022393394,1,11.988372581785695,0,16.983314018122353,0.821
6,2.792749423223192,2,3.446907845358515,0,5.597795351671303,1.032
2,5.604930672449511,3,5.0537210144864275,0,13.631060401858033,1.467
6,7.997863819598364,0,4.2774418625905275,2,23.499712093070194,14.704
8,7.515653576970886,0,2.3142957121038674,2,1.6963733306159017,1.831
9,2.865268588464419,2,3.944129786035341,1,21.445901880884723,7.498
3,1.7027714333700272,4,4.6997413516705,2,12.076295884548662,8.438
8,3.5131583168306024,4,2.1570711336686887,2,8.425268887820126,5.551
9,5.4520126279227235,0,11.408159123434219,1,5.7610191258350385,1.843
1,1.0806470841823037,2,6.686984415338795,0,3.2878594481485344,1.413
6,2.930408300114148,3,6.492117412793585,0,8.175968131411226,2.68
1,2.5673569207878004,4,6.035243041204192,0,3.6389271090010373,1.031
4,4.983913518987089,3,5.120375676284838,1,16.04470213609425,6.943
1,1.3876539390357054,3,1.5570985908809896,2,21.312518686552135,12.937
4,7.649726306138241,1,11.82222909394852,2,20.92832195458808,14.393
1,1.2011778788048586,0,2.8786125466035912,1,5.851080791235637,2.163
8,7.330834327331138,3,11.004181761917007,2,10.98797448429787,10.446
4,1.9316064742095818,3,11.348213953854327,0,18.26137084338722,3.33
2,6.354033910312062,2,3.0177015717370197,1,16.495903332284982,4.785
9,7.3028814666203274,3,6.5596301917903395,2,8.286518062810122,7.473
7,2.5775369772422665,4,8.274848240913693,2,11.781274389991523,9.637
4,1.9476743031661923,3,5.113993037281556,0,19.639428452905694,0.795
9,6.313387867974183,1,11.22631792930493,0,14.816413805143117,1.777
9,2.0715937318898576,3,11.708157861442132,1,9.37957584875768,5.454
4,7.934868961294264,2,10.700800614428953,2,18.240484671766758,14.146
3,2.2942817665623956,1,4.363112214160861,0,18.801098395933835,0.938
2,2.4231417970205777,4,6.785528091948447,2,2.4959038850661757,3.545
8,7.773635930659389,3,5.6821879259716574,1,5.605150629368052,4.18
4,6.389006039752255,0,7.030375017204126,2,13.408582580350139,8.802
9,4.50111304397781,4,9.805606103752567,0,12.237479208783837,3.39
6,2.045656350464785,4,5.4205646721417375,1,18.079643246771294,7.897
1,7.688366263465809,3,4.447516448415874,2,21.756431401726974,13.837
8,1.2888674908155624,2,11.777892391620014,1,4.3348169660622204,2.93
3,6.906539411265505,4,10.000943249755496,2,23.685582054680815,17.04
7,4.835306698909763,0,8.780794551101618,1,7.253337641046371,2.113
5,2.335470990640945,4,3.6945310039279464,2,17.80557951067704,11.842
1,1.7781853292768885,0,7.492367591914677,2,16.67867657258559,9.69
8,6.080387715301889,3,9.145731406546647,0,18.59360432323717,3.468
7,5.565795624414808,4,6.577478906303806,0,4.449334367660436,2.572
6,4.514403528316227,3,7.46048889348171,0,15.499994167016885,2.549
2,5.490989899661247,0,1.5627546561589842,2,12.044371778406642,8.034
8,3.4826392623547138,3,1.664737448679015,2,11.732853417281637,8.002
8,1.0808939670992992,0,8.69052712670879,0,7.42361240326581,0.967
5,5.088300665593831,1,8.73809480718999,2,9.90939125030034,5.433
7,7.460494356217779,0,3.2850309042195596,2,14.904941285897465,9.663
2,5.241362602493075,4,6.439670026541503,1,21.9986643479132,8.047
4,4.39077841048144,4,6.345666122101899,1,4.725431552915057,3.303
1,7.829036441048913,0,8.991121091728843,2,22.046037901327022,13.88
3,5.391905778892067,4,6.292449919102116,1,20.025110253134294,7.704
8,1.4620450319095273,1,5.221146264641145,0,18.244166248453066,0.0
1,6.12229226111,4,2.9476346646082736,0,10.975006091189421,0.674
3,3.832142831321179,3,2.7045405624238272,0,13.463619525780407,0.825
2,1.8591752368101626,1,6.9411818281397,0,15.057755292738449,1.187
1,7.764781043120011,2,4.832268661122631,1,23.799129471136,8.563
1,1.843675015584265,2,9.390412922332773,1,11.1137586662613,4.697
7,2.23498687621681,4,8.938244044325732,0,15.215168591713562,3.075
7,3.4988726411443043,0,7.055545548472396,2,17.248959206046266,10.439
4,4.250344115272698,4,5.375971546344846,1,20.823928811000727,7.519
2,4.124447650678382,0,8.464621153524337,0,20.603103087430675,0.0
1,3.6989401607722403,1,4.775531924643066,2,19.783611003346238,12.263
1,1.3929588628687102,2,4.99582631082977,1,23.000635152921046,7.924
1,2.040462889634463,2,4.882486647102553,0,8.752997340264697,0.595
8,5.048173010881463,4,10.168633097158207,1,5.499898170712264,6.084
9,2.5318857186554324,2,6.539144009580747,0,20.493236079626406,1.483
4,3.3333221318070008,0,11.490326628049596,1,2.5782666457904506,1.472
6,4.283881355254566,4,9.304651905726395,0,22.318939151207093,2.751
9,1.0274823989248578,2,5.006506692608322,2,4.877956544658829,4.362
1,7.66591771740081,1,7.737959507632052,0,3.3877430018173063,0.732
7,7.3483730228071025,4,7.495889836502282,2,17.979995657227946,14.385
1,2.872117900767882,1,11.44554494816658,1,5.262787084247729,2.191
6,3.1852825177505766,4,9.203603738013989,2,5.756316426224949,5.959
8,1.625003760717914,4,10.050460116580691,2,4.67177793701781,5.986
8,2.061833143484967,0,5.28189809279947,2,21.31517198589635,13.027
8,1.6216523558212934,0,6.1723333328066285,0,3.9162047797025923,0.0
3,3.990971956891294,1,5.645452656416355,2,6.827012382875758,4.226
4,1.3929211161475061,2,9.970966811609081,1,15.265291208299391,6.152
9,2.1278602770108357,3,3.831938866268499,2,22.290262255380505,14.132
1,2.222468664804482,0,8.27695375530729,2,11.576446922331701,6.288
1,5.955056421019405,0,8.958745924240677,0,8.638461265369319,0.0
6,6.09021608369507,0,1.176848600997442,0,4.487001640662194,0.943
7,5.52857614356447,4,10.565786982948561,2,18.84563289495124,14.689
5,7.828373947134327,3,1.631273220677998,2,4.196088527070886,2.387
5,2.764679455797829,2,11.426364173875456,2,13.379065091305492,9.491
5,1.4104009029580875,3,2.6464525612749368,1,18.153347178630657,5.86
8,2.251833528744554,2,7.0695463214345065,0,10.263308845285847,0.991
1,7.218342387451321,3,11.004489472347876,2,3.414778627878107,5.509
2,3.4511307237762288,1,9.07740633269465,1,22.631217950292747,6.957
6,4.243281573816853,1,6.477891405302454,1,13.470499832379694,5.428
2,6.74981500460785,2,8.39034023075175,2,12.300719241007302,8.222
2,1.7805693305869812,4,2.2797424556851684,0,22.817412211559027,1.033
6,4.2556206404018155,4,7.200724413600108,2,23.99704308030508,16.674
6,4.440179004976364,4,4.8993850586078285,2,19.697918623885737,13.791
7,5.778046959630579,1,1.5130559601839217,2,6.761536728348176,4.776
7,6.287716541138675,2,2.5224550315373024,1,19.78885433217545,6.927
2,6.326814951721572,2,8.930508415320396,0,21.79387929645009,1.535
4,7.3884051796353445,2,2.261019572964332,1,11.496866244404714,4.232
3,6.024808432986239,0,7.391178598730964,2,12.512412574038885,7.756
6,5.838682877956272,4,3.8489568062959596,0,21.738390349542748,2.327
2,3.402747835639147,1,10.419710573192782,2,17.13809648113141,11.021
5,1.1695810368895954,4,11.106312445551843,0,9.901328117220864,3.537
3,2.7959386893224902,0,11.076825535620987,2,12.499544049641623,7.319
6,6.756970692058659,1,2.3551107684711323,2,9.60441810399505,7.166
2,1.6805709254849734,4,5.285547732824909,2,1.3474712485172007,3.101
5,5.859087611878908,1,10.517098944649392,0,19.46551372830376,1.717
8,6.434174570850519,0,1.932778178709813,1,20.74884574473713,7.204
8,3.2874799217845294,3,1.813435588566714,0,21.37569134960224,1.024
4,3.0170986462322142,4,1.1014450094594963,1,6.2916702853851785,1.845
2,7.414204121368305,2,2.183008881501946,0,5.461544878438126,2.171
9,7.520722609867053,3,7.103838137927302,1,22.31963524398691,10.14
6,1.3486860986224327,4,9.159247854530028,2,9.354783283793648,8.831
5,7.624218619295601,0,11.702648494369726,1,22.890655221818665,7.185
7,2.9035419284674924,4,8.755298051077808,2,23.5540576288399,17.102
1,2.575853559469997,2,1.6638005594206908,1,3.160156714865739,0.972
7,7.787632311269361,4,8.216504564376855,1,12.855777087368192,7.578
7,1.6492065658689055,1,11.001867791420908,2,12.200407786838669,7.687
7,1.6948210451643644,1,10.380867221999921,0,12.64712420700656,0.592
2,5.4483811088254175,1,2.1646692362118247,0,21.591780725595793,0.667
4,2.1862660963617064,3,1.7535748615010656,2,21.634065882659502,13.191
4,1.7570471860928385,3,8.216160375506568,2,22.25096292597339,14.814
6,3.3930576035568585,3,6.055728389509643,0,7.6010041188163076,1.556
7,6.270913851901944,3,5.495257772006989,2,20.006356885600372,13.864
2,6.203700661151716,4,9.20484212771467,1,12.503892271235104,6.98
1,6.036412292503284,1,10.866280825598077,1,4.459160270105447,2.495
7,3.074114315834988,2,3.6433632446753297,1,15.675108626381252,6.308
9,5.201536784744295,2,3.951641716312579,2,9.81729194010585,6.475
2,5.779048244147121,0,7.149033770823138,2,3.896675576108022,2.211
4,3.246830135650839,4,8.68882356742538,1,13.116213926581825,6.293
7,2.8630496285081195,2,4.261738924302607,1,5.544739851344827,2.428
9,2.540088190559698,2,4.344933113629228,0,3.981639549390807,0.751
9,5.472148839245692,3,11.447357741841403,2,2.1211316731363716,4.918
7,2.291415140150784,3,5.083584279215314,1,13.011594786038332,5.774
8,2.9024635083383807,2,10.9365321579618,2,23.969967819700198,16.524
6,5.98927101441952,0,11.839236542946963,2,13.449930273895403,9.257
6,3.616384783688913,4,2.516660411551423,2,23.047286677831874,16.096
4,1.3042787952660038,4,5.718219649186092,1,18.530617777299895,6.669
5,1.379878595127058,3,7.059598367320204,2,17.524311503877016,12.391
6,4.735122575662107,1,4.697336894181136,2,8.635805958745298,5.603
6,3.8402772802349467,0,1.4386098452770715,1,9.379465917654239,3.38
4,4.521479244351816,4,6.441351104500777,1,5.023769816433721,4.007
2,7.115825543730585,0,11.442605564000052,1,1.7462619968416624,1.286
3,5.539945913549658,0,1.285184837292199,1,20.50927004871552,6.212
4,1.4468169441827947,3,11.48604029856603,2,15.09120868449598,11.525
1,6.012967244000148,3,5.749607435820455,1,21.4516344646007,8.469
7,5.549132204620638,0,8.526631492628386,0,13.732607006510337,0.711
7,7.17435361876176,3,1.3546440699620987,0,18.289237084124245,2.047
5,7.81191971853118,2,4.15200509490309,2,6.3120563133846685,4.853
6,4.920030548540812,4,1.4962209507243327,2,10.380848158790222,7.713
4,2.267436470460575,2,7.288910104675466,2,8.904147332242907,7.227
7,6.124838602874411,2,9.160575336066515,1,23.92080500239923,9.026
2,6.07700038744463,2,1.9159796943888143,2,15.5885990362841,9.608
5,2.9656982184623897,0,7.868331760838849,2,9.302982819693556,6.127
7,7.5456137602864715,3,2.794412102922874,1,1.326376899879262,2.653
9,3.670771897314826,2,11.702282937540724,1,1.1295654027717976,2.365
8,3.7691942729487913,1,1.2892388473522538,1,6.159985286550585,2.002
1,5.737370901834182,0,9.09889044555404,0,6.584902665258374,0.129
1,5.4709740723401215,4,7.339397018779622,0,12.137989877272092,2.491
8,2.140805858355284,4,6.876410077635386,2,7.572304305292649,7.358
5,1.6386967587960464,2,1.8472936600835466,0,10.162309584135022,0.579
9,3.2600196091861675,3,1.9697010867752904,0,2.3375196437665524,1.05
7,5.890307142077846,4,4.7364397240023575,0,9.737819338219202,1.676
3,3.316383199748622,3,8.943622706170762,2,17.276050811716765,13.05
2,5.0672682691987045,1,4.153005381330868,0,17.884651924481638,0.369
7,7.080390858356722,3,10.710105228804691,1,11.234233104907036,6.541
5,3.2389534499202473,3,10.476416176904877,1,21.76532295441115,9.162
8,6.501101379151739,0,9.45967620719288,1,9.057303095063556,3.538
7,5.545920215502344,4,3.6711249861267476,1,11.598694353433142,4.504
8,4.552768275644529,2,4.76355449026743,2,14.072343453494657,9.661
4,2.9895809544627974,1,10.945186960033993,1,5.249594733691209,2.835
2,1.9593642642644067,2,9.500320825216743,0,20.68176893526004,1.595
3,4.102801389515341,0,5.059327320208576,0,16.405370738816153,0.0
9,2.194427199443643,0,3.417216082909156,2,9.035847908406021,4.76
9,2.319654777759267,1,3.4508059114932816,1,19.461438067265224,6.402
2,5.362812829849596,0,5.840364683044059,1,10.026231416069274,3.658
5,1.5523229080920753,3,1.2685574630444432,2,6.7789607597439225,4.336
3,2.9744733718099368,3,10.735591283329622,1,10.182500902391121,5.272
9,7.765251061532151,4,5.0874030927089935,2,1.7427539515522974,4.505
9,7.752638765028353,1,9.609510366121128,2,7.868454052561301,5.399
9,5.5198570786874255,2,11.962610032604015,0,6.3434471592343336,2.563
2,6.7028849228401075,0,4.462621973940916,1,10.280211931451614,2.621
8,4.7089206233762795,4,2.703874540385434,1,15.087956213207994,5.163
6,4.3065103413913715,1,4.8875602095031265,0,17.34067852271841,0.193
9,2.8849916386609658,1,11.992294235598482,1,14.564315654238428,6.237
4,2.3161766643950976,4,11.380150789923027,2,10.420130741509436,10.38
9,3.5308884710918313,3,9.117428091116524,2,18.04846703415545,12.583
1,6.533446493738314,4,3.357390883780148,2,8.912938138138742,6.85
3,6.258611322356575,2,4.100831476592656,0,6.038536902770788,0.96
3,1.7997194155438423,2,5.127147109446666,2,2.2265852320264035,2.563
7,7.199193663948847,1,9.306854515248606,1,14.729882114021764,6.243
3,7.662658716484697,2,5.3527346988391065,2,15.166414661177129,10.2
7,4.355952838789248,1,3.873654639807857,0,4.153298776373158,1.645
6,2.4296866867371314,4,8.917559395047169,0,7.6493288387439,2.846
6,2.90701422047879,3,3.578274822390151,1,3.3905685395452942,2.299
8,5.003943617146957,3,9.289438948994446,1,18.29701974830042,8.035
8,4.929951745988417,2,6.916148822896554,1,7.089301406522821,3.886
5,5.853779183907743,1,3.2493014527563755,2,2.3456644833370373,2.69
8,5.710075723190247,4,11.80463731438858,2,11.953116937402406,11.645
6,5.24097077868727,0,4.177105580341857,0,19.33083035151866,0.0
9,4.6738345966096375,3,4.1302338108783685,0,19.617213009208594,1.266
8,5.803652196810726,4,8.177609920654284,1,10.55883373788736,5.878
9,4.554116748085667,2,5.476694144022006,2,14.542972544710745,10.003
1,3.136603312548849,2,2.138873859035603,1,21.171709791718335,6.586
7,7.660836795737177,2,2.234184209176205,1,20.171295043512917,6.642
3,5.286448894025025,1,5.041302997852772,2,6.929847972996811,4.904
3,7.0862137198828306,2,6.177603394044903,1,23.377291339404692,8.956
9,2.1934826525152595,0,10.3736278223721,1,20.96195603000301,5.762
2,1.9522700844986351,3,4.191071914376204,1,8.620096749438094,3.066
1,5.7832370285889185,0,6.325292841018148,2,21.904119853449448,12.874
6,6.763686022528412,3,7.9111789404385355,2,23.5788109933157,16.576
8,5.042744474606926,1,4.369853390037138,1,16.336982907656473,5.823
6,2.2727551292042856,4,7.613752172193943,1,20.07230447793769,9.326
2,7.926792299840574,3,9.246353523158191,2,10.902867671539873,9.598
7,4.261707639508604,1,8.547970302831677,0,8.571319552900501,1.61
5,1.8854367152417795,3,1.5838006038850385,1,18.65653495985742,5.967
7,4.274528393307791,2,6.471525174405689,2,11.051553750269477,8.047
7,5.978450125138158,0,5.153919881541591,0,10.511432023100241,0.0
5,7.290594686281119,3,8.800506907153682,1,23.332819416047723,9.705
1,5.053876296427015,1,11.818425263797524,1,10.604920687955126,4.196
4,5.54159037205222,3,4.466965650674778,1,17.43969524548297,6.069
6,1.3930531781716253,1,11.021234286412744,0,8.415630879399435,0.35
7,5.970159120501292,4,6.724314485922585,0,9.959134992568726,1.629
3,5.347858220382672,0,4.028793351522886,0,1.4056010682039664,0.348
1,3.9859830329807524,3,1.7951485580534854,1,21.546887914496406,6.474
9,5.426387285130358,1,9.202414462261562,2,7.783424218507828,6.224
3,3.3977951596154563,2,11.411592161211354,0,2.6502031771914156,3.128
9,5.388269758675019,4,1.199203810167511,1,14.992477586013424,5.406
4,7.280135363793304,4,4.217584645319699,0,13.444631178368175,2.237
6,3.5301756086877707,1,7.959079999346159,1,1.0236742580034335,0.866
8,4.57283282103322,3,6.141515502832114,0,16.465991245133893,1.502
4,6.786460034397039,4,3.982229381289726,2,13.507174368387057,9.123
5,3.036326041182485,2,5.390532394910972,2,15.378675553475928,9.977
1,1.3090923437821185,4,2.7339765488849954,2,2.632751396481889,2.988
3,6.316889224547831,4,7.414020178104393,1,2.2552501148425543,2.976
5,7.683275752621698,1,8.877485694689266,2,17.87381350103903,11.53
